1	0.686685	0.02
2	0.674956	0.01999
3	0.666313	0.01998
4	0.660109	0.01997
5	0.655689	0.0199601
6	0.652416	0.0199501
7	0.649633	0.0199402
8	0.64682	0.0199302
9	0.643662	0.0199203
10	0.640016	0.0199104
11	0.635869	0.0199005
12	0.631287	0.0198906
13	0.62638	0.0198807
14	0.621256	0.0198708
15	0.616002	0.019861
16	0.610666	0.0198511
17	0.605258	0.0198413
18	0.599752	0.0198314
19	0.594102	0.0198216
20	0.58825	0.0198118
21	0.582148	0.019802
22	0.575761	0.0197922
23	0.569077	0.0197824
24	0.562105	0.0197726
25	0.554867	0.0197628
26	0.547396	0.0197531
27	0.539724	0.0197433
28	0.53188	0.0197336
29	0.523885	0.0197239
30	0.515751	0.0197141
31	0.507483	0.0197044
32	0.499084	0.0196947
33	0.490556	0.019685
34	0.481902	0.0196754
35	0.473135	0.0196657
36	0.464268	0.019656
37	0.455319	0.0196464
38	0.446306	0.0196367
39	0.437248	0.0196271
40	0.428156	0.0196175
41	0.419041	0.0196078
42	0.40991	0.0195982
43	0.400774	0.0195886
44	0.391642	0.0195791
45	0.382529	0.0195695
46	0.373452	0.0195599
47	0.36443	0.0195503
48	0.355481	0.0195408
49	0.34662	0.0195312
50	0.337859	0.0195217
51	0.329209	0.0195122
52	0.320677	0.0195027
53	0.312271	0.0194932
54	0.304	0.0194837
55	0.295871	0.0194742
56	0.287894	0.0194647
57	0.280077	0.0194553
58	0.272428	0.0194458
59	0.264953	0.0194363
60	0.257657	0.0194269
61	0.250543	0.0194175
62	0.243613	0.0194081
63	0.236868	0.0193986
64	0.230311	0.0193892
65	0.223941	0.0193798
66	0.217759	0.0193705
67	0.211764	0.0193611
68	0.205955	0.0193517
69	0.20033	0.0193424
70	0.194886	0.019333
71	0.189619	0.0193237
72	0.184526	0.0193143
73	0.179603	0.019305
74	0.174847	0.0192957
75	0.170252	0.0192864
76	0.165815	0.0192771
77	0.161533	0.0192678
78	0.1574	0.0192585
79	0.153413	0.0192493
80	0.149567	0.01924
81	0.145857	0.0192308
82	0.142279	0.0192215
83	0.138828	0.0192123
84	0.1355	0.0192031
85	0.13229	0.0191939
86	0.129194	0.0191847
87	0.126209	0.0191755
88	0.123329	0.0191663
89	0.120551	0.0191571
90	0.11787	0.0191479
91	0.115283	0.0191388
92	0.112787	0.0191296
93	0.110377	0.0191205
94	0.10805	0.0191113
95	0.105802	0.0191022
96	0.103632	0.0190931
97	0.101534	0.019084
98	0.0995071	0.0190749
99	0.0975475	0.0190658
100	0.0956527	0.0190567
101	0.0938199	0.0190476
102	0.0920468	0.0190386
103	0.0903308	0.0190295
104	0.0886696	0.0190204
105	0.0870609	0.0190114
106	0.0855026	0.0190024
107	0.0839927	0.0189934
108	0.0825293	0.0189843
109	0.0811103	0.0189753
110	0.0797342	0.0189663
111	0.0783991	0.0189573
112	0.0771034	0.0189484
113	0.0758455	0.0189394
114	0.0746241	0.0189304
115	0.0734376	0.0189215
116	0.0722847	0.0189125
117	0.0711641	0.0189036
118	0.0700745	0.0188947
119	0.0690149	0.0188857
120	0.067984	0.0188768
121	0.0669808	0.0188679
122	0.0660042	0.018859
123	0.0650534	0.0188501
124	0.0641272	0.0188413
125	0.0632249	0.0188324
126	0.0623456	0.0188235
127	0.0614884	0.0188147
128	0.0606527	0.0188058
129	0.0598375	0.018797
130	0.0590423	0.0187882
131	0.0582662	0.0187793
132	0.0575088	0.0187705
133	0.0567692	0.0187617
134	0.056047	0.0187529
135	0.0553416	0.0187441
136	0.0546524	0.0187354
137	0.0539788	0.0187266
138	0.0533204	0.0187178
139	0.0526766	0.0187091
140	0.0520471	0.0187003
141	0.0514313	0.0186916
142	0.0508289	0.0186829
143	0.0502393	0.0186741
144	0.0496623	0.0186654
145	0.0490974	0.0186567
146	0.0485443	0.018648
147	0.0480025	0.0186393
148	0.0474719	0.0186306
149	0.046952	0.018622
150	0.0464425	0.0186133
151	0.0459432	0.0186047
152	0.0454537	0.018596
153	0.0449738	0.0185874
154	0.0445032	0.0185787
155	0.0440416	0.0185701
156	0.0435888	0.0185615
157	0.0431445	0.0185529
158	0.0427086	0.0185443
159	0.0422807	0.0185357
160	0.0418607	0.0185271
161	0.0414484	0.0185185
162	0.0410435	0.0185099
163	0.0406459	0.0185014
164	0.0402554	0.0184928
165	0.0398718	0.0184843
166	0.0394949	0.0184758
167	0.0391246	0.0184672
168	0.0387606	0.0184587
169	0.0384029	0.0184502
170	0.0380512	0.0184417
171	0.0377055	0.0184332
172	0.0373656	0.0184247
173	0.0370313	0.0184162
174	0.0367025	0.0184077
175	0.0363791	0.0183993
176	0.036061	0.0183908
177	0.0357479	0.0183824
178	0.0354399	0.0183739
179	0.0351368	0.0183655
180	0.0348385	0.018357
181	0.0345449	0.0183486
182	0.0342558	0.0183402
183	0.0339712	0.0183318
184	0.0336909	0.0183234
185	0.033415	0.018315
186	0.0331432	0.0183066
187	0.0328755	0.0182983
188	0.0326118	0.0182899
189	0.032352	0.0182815
190	0.032096	0.0182732
191	0.0318438	0.0182648
192	0.0315953	0.0182565
193	0.0313504	0.0182482
194	0.031109	0.0182399
195	0.030871	0.0182315
196	0.0306364	0.0182232
197	0.0304052	0.0182149
198	0.0301771	0.0182066
199	0.0299523	0.0181984
200	0.0297305	0.0181901
201	0.0295119	0.0181818
202	0.0292962	0.0181736
203	0.0290834	0.0181653
204	0.0288735	0.0181571
205	0.0286665	0.0181488
206	0.0284622	0.0181406
207	0.0282606	0.0181324
208	0.0280617	0.0181242
209	0.0278654	0.0181159
210	0.0276717	0.0181077
211	0.0274805	0.0180995
212	0.0272917	0.0180914
213	0.0271054	0.0180832
214	0.0269215	0.018075
215	0.0267399	0.0180668
216	0.0265606	0.0180587
217	0.0263835	0.0180505
218	0.0262087	0.0180424
219	0.026036	0.0180343
220	0.0258655	0.0180261
221	0.0256971	0.018018
222	0.0255307	0.0180099
223	0.0253664	0.0180018
224	0.025204	0.0179937
225	0.0250436	0.0179856
226	0.0248852	0.0179775
227	0.0247286	0.0179695
228	0.0245739	0.0179614
229	0.024421	0.0179533
230	0.0242699	0.0179453
231	0.0241205	0.0179372
232	0.0239729	0.0179292
233	0.023827	0.0179211
234	0.0236828	0.0179131
235	0.0235403	0.0179051
236	0.0233994	0.0178971
237	0.02326	0.0178891
238	0.0231223	0.0178811
239	0.0229861	0.0178731
240	0.0228514	0.0178651
241	0.0227182	0.0178571
242	0.0225865	0.0178492
243	0.0224562	0.0178412
244	0.0223274	0.0178333
245	0.0222	0.0178253
246	0.022074	0.0178174
247	0.0219493	0.0178094
248	0.021826	0.0178015
249	0.021704	0.0177936
250	0.0215833	0.0177857
251	0.0214639	0.0177778
252	0.0213458	0.0177699
253	0.0212289	0.017762
254	0.0211132	0.0177541
255	0.0209987	0.0177462
256	0.0208855	0.0177384
257	0.0207734	0.0177305
258	0.0206624	0.0177226
259	0.0205526	0.0177148
260	0.020444	0.0177069
261	0.0203364	0.0176991
262	0.0202299	0.0176913
263	0.0201245	0.0176835
264	0.0200202	0.0176757
265	0.0199169	0.0176678
266	0.0198146	0.01766
267	0.0197134	0.0176523
268	0.0196131	0.0176445
269	0.0195139	0.0176367
270	0.0194156	0.0176289
271	0.0193183	0.0176211
272	0.0192219	0.0176134
273	0.0191264	0.0176056
274	0.0190319	0.0175979
275	0.0189383	0.0175901
276	0.0188456	0.0175824
277	0.0187537	0.0175747
278	0.0186628	0.017567
279	0.0185727	0.0175593
280	0.0184834	0.0175516
281	0.018395	0.0175439
282	0.0183075	0.0175362
283	0.0182207	0.0175285
284	0.0181347	0.0175208
285	0.0180496	0.0175131
286	0.0179652	0.0175055
287	0.0178816	0.0174978
288	0.0177987	0.0174902
289	0.0177167	0.0174825
290	0.0176353	0.0174749
291	0.0175547	0.0174672
292	0.0174748	0.0174596
293	0.0173957	0.017452
294	0.0173172	0.0174444
