1	-170.762
2	-176.573
3	-176.573
4	-176.573
5	-176.573
6	-176.573
7	-176.573
8	-176.573
9	-176.573
10	-176.573
11	-176.573
12	-176.573
13	-176.573
14	-176.573
15	-176.573
16	-176.573
17	-176.573
18	-176.573
19	-176.573
20	-176.573
21	-176.573
22	-176.573
23	-176.573
24	-176.573
25	-176.573
26	-176.573
27	-176.573
28	-176.573
29	-176.573
30	-176.573
31	-176.573
32	-176.573
33	-176.573
34	-176.573
35	-176.573
36	-176.573
37	-176.573
38	-176.573
39	-176.573
40	-176.573
41	-176.573
42	-176.573
43	-176.573
44	-176.573
45	-176.573
46	-176.573
47	-176.573
48	-176.573
49	-176.573
50	-176.573
51	-176.573
52	-176.573
53	-176.573
54	-176.573
55	-176.573
56	-176.573
57	-176.573
58	-176.573
59	-176.573
60	-176.573
61	-176.573
62	-176.573
63	-176.573
64	-176.573
65	-176.573
66	-176.573
67	-176.573
68	-176.573
69	-176.573
70	-176.573
71	-176.573
72	-176.573
73	-176.573
74	-176.573
75	-176.573
76	-176.573
77	-176.573
78	-176.573
79	-176.573
80	-176.573
81	-176.573
82	-176.573
83	-176.573
84	-176.573
85	-176.573
86	-176.573
87	-176.573
88	-176.573
89	-176.573
90	-176.573
91	-176.573
92	-176.573
93	-176.573
94	-176.573
95	-176.573
96	-176.573
97	-176.573
98	-176.573
99	-176.573
100	-176.573
101	-176.573
102	-176.573
103	-176.573
104	-176.573
105	-176.573
106	-176.573
107	-176.573
108	-176.573
109	-176.573
110	-176.573
111	-176.573
112	-176.573
113	-176.573
114	-176.573
115	-176.573
116	-176.573
117	-176.573
118	-176.573
119	-176.573
120	-176.573
121	-176.573
122	-176.573
123	-176.573
124	-176.573
125	-176.573
126	-176.573
127	-176.573
128	-176.573
129	-176.573
130	-176.573
131	-176.573
132	-176.573
133	-176.573
134	-176.573
135	-176.573
136	-176.573
137	-176.573
138	-176.573
139	-176.573
140	-176.573
141	-176.573
142	-176.573
143	-176.573
144	-176.573
145	-176.573
146	-176.573
147	-176.573
148	-176.573
149	-176.573
150	-176.573
151	-176.573
152	-176.573
153	-176.573
154	-176.573
155	-176.573
156	-176.573
157	-176.573
158	-176.573
159	-176.573
160	-176.573
161	-176.573
162	-176.573
163	-176.573
164	-176.573
165	-176.573
166	-176.573
167	-176.573
168	-176.573
169	-176.573
170	-176.573
171	-176.573
172	-176.573
173	-176.573
174	-176.573
175	-176.573
176	-176.573
177	-176.573
178	-176.573
179	-176.573
180	-176.573
181	-176.573
182	-176.573
183	-176.573
184	-176.573
185	-176.573
186	-176.573
187	-176.573
188	-176.573
189	-176.573
190	-176.573
191	-176.573
192	-176.573
193	-176.573
194	-176.573
195	-176.573
196	-176.573
197	-176.573
198	-176.573
199	-176.573
200	-176.573
201	-176.573
202	-176.573
203	-176.573
204	-176.573
205	-176.573
206	-176.573
207	-176.573
208	-176.573
209	-176.573
210	-176.573
211	-176.573
212	-176.573
213	-176.573
214	-176.573
215	-176.573
216	-176.573
217	-176.573
218	-176.573
219	-176.573
220	-176.573
221	-176.573
222	-176.573
223	-176.573
224	-176.573
225	-176.573
226	-176.573
227	-176.573
228	-176.573
229	-176.573
230	-176.573
231	-176.573
232	-176.573
233	-176.573
234	-176.573
235	-176.573
236	-176.573
237	-176.573
238	-176.573
239	-176.573
240	-176.573
241	-176.573
242	-176.573
243	-176.573
244	-176.573
